date,TA,Fundamentals,Hybrid
2018-05-21,-0.0007182909812115668,-0.04053575820088651,-0.022668883732656964
2018-05-22,-0.0007182909812115668,-0.04621694402270571,-0.022668883732656964
2018-05-23,0.0,-0.03855392153018622,-0.019443266822429583
2018-05-24,-0.00024999999999997247,-0.045074477391018664,-0.01968840600572397
2018-05-25,-0.00024999999999997247,-0.04965216295313135,-0.01968840600572397
2018-05-29,-0.00024999999999997247,-0.05422501037706784,-0.01968840600572397
2018-05-30,-0.00024999999999997247,-0.03892713457480379,-0.01968840600572397
2018-05-31,-0.00024999999999997247,-0.03921846959036668,-0.01968840600572397
2018-06-01,-0.00024999999999997247,-0.027567001350720544,-0.01968840600572397
2018-06-04,-0.00024999999999997247,-0.022633909497077664,-0.01968840600572397
2018-06-05,-0.0013173092044621582,-0.02370771817605355,-0.02073496323254176
2018-06-06,0.0,-0.0189892168243454,-0.003828126090492656
2018-06-07,0.0,-0.01941469039763455,-0.002506164964602098
2018-06-08,0.0,-0.015250250686340117,0.0
2018-06-11,0.0,-0.014653329540390114,0.0
2018-06-12,-0.0007880984935815238,-0.01331264262246723,-0.0007880984935814128
2018-06-13,-0.0035857766305060768,-0.016192891333298598,-0.0035857766305059657
2018-06-14,0.0,-0.010159960422929548,0.0
2018-06-15,0.0,-0.013465950689195982,0.0
2018-06-18,-0.00862771732207257,-0.011054238483889645,-0.008627717322072459
2018-06-19,-0.0116563941842881,-0.013612828810177557,-0.011656394184287877
2018-06-20,-0.015920377625289528,-0.010236995609337995,-0.015920377625289306
2018-06-21,-0.0197472971507191,-0.019106173953412298,-0.01974729715071899
2018-06-22,-0.010096375562135829,-0.014951401958767319,-0.010096375562135718
2018-06-25,-0.024339364125148144,-0.031899331832643485,-0.024339364125148033
2018-06-26,-0.027997453648122894,-0.02810916474430558,-0.027997453648122672
2018-06-27,-0.02824045428471078,-0.03454463726068979,-0.02824045428471056
2018-06-28,-0.024457641485972736,-0.02993691652738617,-0.024457641485972514
2018-06-29,-0.026603988750129814,-0.030487948647773377,-0.026603988750129592
2018-07-02,-0.018562653688313113,-0.026180658850971206,-0.018562653688313002
2018-07-03,-0.018267604858792974,-0.031529181010330753,-0.018267604858792974
2018-07-05,-0.004223544054578032,-0.01783411835792692,-0.004223544054578032
2018-07-06,0.0,-0.009604713390238162,0.0
2018-07-09,0.0,-0.0032303376756602775,0.0
2018-07-10,0.0,0.0,0.0
2018-07-11,-0.005877792274691096,-0.009240563954114545,-0.005877792274690985
2018-07-12,0.0,0.0,0.0
2018-07-13,0.0,0.0,0.0
2018-07-16,0.0,-0.005553018327461801,-0.006919818544401712
2018-07-17,0.0,0.0,-0.00441681682358086
2018-07-18,-0.0005930406968897017,-0.0015286792727464693,-0.004829024554547812
2018-07-19,-0.0019997448678955587,-0.007208105180212199,-0.013005083975960008
2018-07-20,0.0,-0.005213066403600974,-0.013797700104160704
2018-07-23,0.0,-0.003836612031193898,-0.016968015894544886
2018-07-24,0.0,0.0,-0.004022696079359678
2018-07-25,0.0,0.0,0.0
2018-07-26,-0.001208047396740075,-0.015204028995570495,0.0
2018-07-27,-0.0018197341127802469,-0.021268555826465807,0.0
2018-07-30,0.0,-0.028975110740131815,0.0
2018-07-31,0.0,-0.02461652218852428,0.0
2018-08-01,-0.0032474116921297203,-0.025403663873695415,0.0
2018-08-02,-0.00015595936371792796,-0.022208851855006317,-0.00726252625756918
2018-08-03,0.0,-0.015989286421361548,0.0
2018-08-06,0.0,-0.009487777510838513,0.0
2018-08-07,-0.002970787729640434,-0.006041042972907973,-0.00487332616275693
2018-08-08,0.0,-0.00456556628376914,0.0
2018-08-09,-0.0075327096963975215,-0.007085887354671305,-0.009900452911987712
2018-08-10,-0.008041367003586708,-0.011811080410685015,-0.011591147299077731
2018-08-13,-0.012630758981318602,-0.015240658475836555,-0.014488816176261965
2018-08-14,-0.006172096019962492,-0.01052910947979735,-0.011089048464751228
2018-08-15,-0.006950475875835416,-0.02000225983086168,-0.009835828486620901
2018-08-16,0.0,-0.01847815797017227,-0.0035946830080044734
2018-08-17,0.0,-0.020482591852044152,0.0
2018-08-20,-0.0025369070681616757,-0.01690175296618024,0.0
2018-08-21,-0.0067267882720774,-0.018492614624573966,-0.005878435737680765
2018-08-22,-0.010172704845532232,-0.01237749031122215,-0.008909912612139359
2018-08-23,-0.009982480371525715,-0.012207108481166351,-0.006086224724165756
2018-08-24,-0.005605658848159445,-0.0037359528710285694,0.0
2018-08-27,-0.009935648561474775,0.0,-0.004372628723109728
2018-08-28,-0.003462622754285327,-0.0028120584949957728,-0.0026649328512433623
2018-08-29,-0.0032461938247377864,0.0,-0.0008881159384732662
2018-08-30,-0.002446454065163306,-0.0018971136587916382,-0.0014211124009780862
2018-08-31,-0.003364398157044368,-0.0059097054952651495,-0.0018150558199805378
2018-09-04,-0.005630597281597649,-0.009767552744281982,-0.005351282685994829
2018-09-05,0.0,-0.01261971534744133,0.0
2018-09-06,0.0,-0.02006553636191044,0.0
2018-09-07,0.0,-0.01923920980392657,0.0
2018-09-10,0.0,-0.01971515669601076,-0.0022258683786319233
2018-09-11,0.0,-0.012677662947211843,0.0
2018-09-12,-0.0022596571204434035,-0.014884967581105912,0.0
2018-09-13,0.0,-0.010290950916203134,0.0
2018-09-14,-0.0029628021696497253,-0.005900852860417638,-0.0001461645094501529
2018-09-17,-0.0034150367566972983,-0.00915371022537148,0.0
2018-09-18,0.0,-0.0075171670006758395,0.0
2018-09-19,0.0,-0.003618442843677294,-0.003157527738571586
2018-09-20,0.0,0.0,0.0
2018-09-21,0.0,-0.0007851985265079353,0.0
2018-09-24,-0.003721030625527977,0.0,-0.009908862784648198
2018-09-25,-0.006510908920328462,-0.0016711766223317381,-0.017935784726061388
2018-09-26,-0.011096021096844488,-0.0038183721425677497,-0.020648376388796907
2018-09-27,-0.0017403140761255154,0.0,-0.015715899851688198
2018-09-28,0.0,0.0,-0.011904420798635629
2018-10-01,0.0,0.0,-0.007419742519643724
2018-10-02,0.0,-0.0007157227812549793,-0.008540990310160645
2018-10-03,0.0,0.0,0.0
2018-10-04,-0.010184701816889352,-0.011669778282915932,-0.0024549495120620435
2018-10-05,-0.015891367788999244,-0.01660748465237527,0.0
2018-10-08,-0.012978382856063453,-0.01751582046639355,0.0
2018-10-09,-0.004070624426619651,-0.014377043130073042,0.0
2018-10-10,-0.025346378328817032,-0.04847532968484447,-0.021112713485530454
2018-10-11,-0.025590041734234847,-0.06884203078594531,-0.021357435307159056
2018-10-12,-0.025590041734234847,-0.05597888408717455,-0.021357435307159056
2018-10-15,-0.025590041734234847,-0.06557234460903205,-0.021357435307159056
2018-10-16,-0.025590041734234847,-0.042571457921517175,-0.021357435307159056
2018-10-17,-0.025590041734234847,-0.04144814872259073,-0.021357435307159056
2018-10-18,-0.025590041734234847,-0.051320480440692706,-0.021357435307159056
2018-10-19,-0.01590418911728686,-0.0527754383675344,-0.021357435307159056
2018-10-22,-0.016005577444732078,-0.05417162643356421,-0.021357435307159056
2018-10-23,-0.009320029838954191,-0.06282544058720219,-0.021357435307159056
2018-10-24,-0.01175102041889664,-0.09888467715506666,-0.021357435307159056
2018-10-25,0.0,-0.07590836788298794,-0.021357435307159056
2018-10-26,-0.0024198459050062127,-0.09335381661594488,-0.021357435307159056
2018-10-29,0.0,-0.10839669849012923,-0.021357435307159056
2018-10-30,0.0,-0.08848285308995196,-0.021357435307159056
2018-10-31,-0.02089457946944384,-0.07209103057251132,-0.021357435307159056
2018-11-01,-0.01796530458814727,-0.06787778994227789,-0.021357435307159056
2018-11-02,-0.01054489065422859,-0.06780542647839405,-0.021357435307159056
2018-11-05,0.0,-0.06369645695286485,-0.021357435307159056
2018-11-06,0.0,-0.060575026811835686,-0.021357435307159056
2018-11-07,0.0,-0.03959846979834136,-0.021357435307159056
2018-11-08,0.0,-0.04897256981434572,-0.021357435307159056
2018-11-09,0.0,-0.05268195607434867,-0.021357435307159056
2018-11-12,-0.016009598776445255,-0.07125323727697253,-0.021357435307159056
2018-11-13,-0.02481987318011758,-0.07280879096080684,-0.021357435307159056
2018-11-14,-0.03817696827348804,-0.07683734643762474,-0.021357435307159056
2018-11-15,-0.018934909943315037,-0.06755787144674763,-0.001534227788804965
2018-11-16,-0.0012345383907638174,-0.08002397846440956,0.0
2018-11-19,0.0,-0.10095948959259815,0.0
2018-11-20,-0.00024999999999986144,-0.11057572988157316,-0.0002500000000000835
2018-11-21,-0.00024999999999986144,-0.11250632737032162,-0.0002500000000000835
2018-11-23,-0.00024999999999986144,-0.11977127246479236,-0.0002500000000000835
2018-11-26,0.0,-0.10216773279220492,-0.0002500000000000835
2018-11-27,0.0,-0.09687326410143415,0.0
2018-11-28,0.0,-0.0736699884307721,0.0
2018-11-29,-0.011644628095124232,-0.07233410454837408,-0.004029185943982272
2018-11-30,0.0,-0.06028224815047645,0.0
2018-12-03,-0.014652194598104518,-0.05176878587377409,-0.0046967884762815215
2018-12-04,-0.02014493276684115,-0.07814118869030184,-0.0059222438066235394
2018-12-06,-0.020681684922847055,-0.07797882860922345,-0.006739024357244494
2018-12-07,-0.02414858563124689,-0.09883157750490323,-0.010006968461358512
2018-12-10,-0.023471782436494837,-0.09182025777184055,-0.009320357327058937
2018-12-11,-0.016329068543637137,-0.0909424853350731,-0.00207413430982073
2018-12-12,-0.017491752157025142,-0.08691999691731511,-0.003253667031902996
2018-12-13,-0.012525152965294661,-0.08262415716008775,0.0
2018-12-14,-0.015367083488704858,-0.10623638460352602,-0.002877977633500395
2018-12-17,-0.015613241717832516,-0.1263302715476614,-0.003127258139091982
2018-12-18,-0.015613241717832516,-0.1265236094390818,-0.003127258139091982
2018-12-19,-0.015613241717832516,-0.1462169074123496,-0.003127258139091982
2018-12-20,-0.015613241717832516,-0.15876607699593137,-0.003127258139091982
2018-12-21,-0.015613241717832516,-0.17568329501680158,-0.003127258139091982
2018-12-24,-0.015613241717832516,-0.198296819196899,-0.003127258139091982
2018-12-26,-0.015613241717832516,-0.15736744389373547,-0.003127258139091982
2018-12-27,-0.015613241717832516,-0.1518174427371115,-0.003127258139091982
2018-12-28,-0.015613241717832516,-0.15404790921313238,-0.003127258139091982
2018-12-31,-0.015613241717832516,-0.15069355313143784,-0.003127258139091982
2019-01-02,0.0,-0.146530671717492,0.0
2019-01-03,-0.00024999999999997247,-0.16921272482452632,-0.00024999999999997247
2019-01-04,-0.00024999999999997247,-0.1411440751933276,-0.00024999999999997247
2019-01-07,-0.00024999999999997247,-0.13608017620023916,-0.00024999999999997247
2019-01-08,-0.00024999999999997247,-0.12925447192251338,-0.00024999999999997247
2019-01-09,-0.00024999999999997247,-0.12634302023430244,-0.00024999999999997247
2019-01-10,-0.00024999999999997247,-0.1260026976512758,-0.00024999999999997247
2019-01-11,-0.00024999999999997247,-0.12431319993937195,-0.00024999999999997247
2019-01-14,-0.00024999999999997247,-0.12709771318394358,-0.00024999999999997247
2019-01-15,-0.00024999999999997247,-0.11413821971734217,-0.00024999999999997247
2019-01-16,-0.00024999999999997247,-0.1174515689697716,-0.00024999999999997247
2019-01-17,-0.00024999999999997247,-0.11167277584834501,-0.00024999999999997247
2019-01-18,0.0,-0.0983922577060592,0.0
2019-01-22,-0.015070688420942835,-0.11313967038578643,-0.015070688420942835
2019-01-23,-0.015316920748837615,-0.11369769420463804,-0.015316920748837615
2019-01-24,-0.015316920748837615,-0.1114500928067167,-0.015316920748837615
2019-01-25,-0.015316920748837615,-0.10558248319275376,-0.015316920748837615
2019-01-28,-0.010896382397397653,-0.12651966014031557,-0.015316920748837615
2019-01-29,-0.008134984057829087,-0.13076477298030775,-0.015316920748837615
2019-01-30,-0.005849688880255166,-0.1117164347669054,-0.015316920748837615
2019-01-31,-0.014514678748415943,-0.0907942707499575,-0.015316920748837615
2019-02-01,-0.010896382397397542,-0.08424215663018941,-0.015316920748837615
2019-02-04,-0.007373218998637632,-0.07621331878640136,-0.015316920748837615
2019-02-05,-0.011753105048566637,-0.07315910298177142,-0.015316920748837615
2019-02-06,-0.012229208210561282,-0.07418910931355216,-0.015316920748837615
2019-02-07,-0.01247615090850851,-0.0849909664311097,-0.015316920748837615
2019-02-08,-0.00017212401633637242,-0.08516326829712106,-0.0030482883522434667
2019-02-11,-0.0004220809853322516,-0.09072143669454935,-0.0032975262801553384
2019-02-12,-0.0004220809853322516,-0.07747042913624258,-0.0032975262801553384
2019-02-13,-0.0004220809853322516,-0.07508032042263357,-0.0032975262801553384
2019-02-14,0.0,-0.08093593062060678,0.0
2019-02-15,0.0,-0.07339916510701838,0.0
2019-02-19,0.0,-0.07393304488124297,0.0
2019-02-20,-0.009389839903065411,-0.07267952646105025,-0.009389839903065411
2019-02-21,0.0,-0.07713161338392083,0.0
2019-02-22,0.0,-0.06910668535438247,0.0
2019-02-25,0.0,-0.06794135711629423,0.0
2019-02-26,0.0,-0.0689603884983111,0.0
2019-02-27,-0.0018917874158107528,-0.07413298950779634,-0.0018917874158107528
2019-02-28,0.0,-0.07686409941847261,0.0
2019-03-01,0.0,-0.06708639925109361,0.0
2019-03-04,-0.003057967058609612,-0.06717955921745933,-0.0045438632054141115
2019-03-05,-0.0033798833977879417,-0.06176021756190908,-0.004572596956153863
2019-03-06,-0.0009052198979921933,-0.0681986449417904,-0.0035468014226784916
2019-03-07,-0.010843521599141037,-0.07704812778994519,-0.016023074200320897
2019-03-08,-0.013821066520563141,-0.07902366958442075,-0.016779325587951144
2019-03-11,0.0,-0.05783758050601384,0.0
2019-03-12,0.0,-0.0528062710094519,0.0
2019-03-13,0.0,-0.04255047950530322,0.0
2019-03-14,-0.003013338947513322,-0.0495625803558738,0.0
2019-03-15,0.0,-0.04880838818219713,0.0
2019-03-18,0.0,-0.04832485878477544,0.0
2019-03-19,0.0,-0.040280492431843395,-0.0020430841889600426
2019-03-20,-0.0010405380331685032,-0.040438089561485535,-0.004944324068075434
2019-03-21,0.0,-0.02888362774748099,0.0
2019-03-22,-0.0074395028953021525,-0.044778653062783946,-0.013216122629886584
2019-03-25,-0.006054169621255268,-0.04678046604811403,-0.009734806429677056
2019-03-26,0.0,-0.03998727937484414,-0.0021213798533483708
2019-03-27,-0.002488770487070635,-0.04641821868041007,-0.00726617308056654
2019-03-28,-0.0005244771950374538,-0.04499722164037556,-0.006905619979965305
2019-03-29,0.0,-0.038109195018123376,0.0
2019-04-01,0.0,-0.031000297093170426,0.0
2019-04-02,-0.0010959380617598935,-0.02869674131106148,-0.0008912018366533658
2019-04-03,0.0,-0.027187554046205986,-0.0018055702983766908
2019-04-04,0.0,-0.023802482675429948,-0.0011008655129846057
2019-04-05,0.0,-0.019452550978551586,0.0
2019-04-08,0.0,-0.018407700158880935,0.0
2019-04-09,-0.0021956031633483253,-0.022175236043268765,-0.001421029524985129
2019-04-10,0.0,-0.021396100694592968,0.0
2019-04-11,-0.0014503820504415676,-0.02601933090277886,0.0
2019-04-12,0.0,-0.03612593452060686,0.0
2019-04-15,0.0,-0.03334897584317709,0.0
2019-04-16,-0.00208701507870257,-0.03585111808544983,-0.001688377032558419
2019-04-17,0.0,-0.03859277119786797,0.0
2019-04-18,0.0,-0.03800116258336761,0.0
2019-04-22,-0.00298747984989689,-0.028780135358374426,0.0
2019-04-23,0.0,-0.017415261147267658,0.0
2019-04-24,0.0,-0.025054908796496078,-0.004099248771807007
2019-04-25,0.0,-0.016685095831094787,0.0
2019-04-26,-0.0020290125935865655,-0.018692615318132155,0.0
2019-04-29,-0.0005566923139881386,-0.01589144106067808,0.0
2019-04-30,0.0,-0.017109765228360385,0.0
2019-05-01,0.0,-0.026052460058224924,-0.015203632060969974
2019-05-02,-0.006249086743236987,-0.0296420081200508,-0.023660740062857344
2019-05-03,0.0,-0.021449209538832115,-0.009926822427372084
2019-05-06,0.0,-0.019894292187145224,-0.0015404257513591535
2019-05-07,-0.012802312747278277,-0.03482482556200339,-0.014988550494512864
2019-05-08,-0.012374442044887912,-0.035332944684508094,-0.014523595518210697
2019-05-09,-0.014070040637630066,-0.03714821079865804,-0.01715821990342381
2019-05-10,-0.0010730428604492914,-0.03230879315770241,-0.005365112153356999
2019-05-13,-0.0067150825291277805,-0.05184470349453396,-0.00991340878388125
2019-05-14,-0.005010689545665414,-0.048991696646244254,-0.010160930431685311
2019-05-15,0.0,-0.03917872003104672,0.0
2019-05-16,0.0,-0.03210192459160366,0.0
2019-05-17,0.0,-0.036893759988203545,-0.00024999999999997247
2019-05-20,-0.003984547323677812,-0.04301061600888012,-0.00024999999999997247
2019-05-21,-0.011187087821209474,-0.036629239600126984,-0.00024999999999997247
2019-05-22,-0.00538423163268531,-0.0358901324127231,0.0
2019-05-23,-0.007047443466764669,-0.047870533241840096,-0.0021239293243925372
2019-05-24,-0.008063133738464012,-0.048555561259427615,-0.0018508147270365205
2019-05-28,-0.009022171124071443,-0.05470672152232936,-0.002732679289457751
2019-05-29,-0.009269915581290422,-0.06729916489777676,-0.002981996119635344
2019-05-30,-0.009269915581290422,-0.06562731985954684,-0.002981996119635344
2019-05-31,-0.009269915581290422,-0.07887666053191023,-0.002981996119635344
2019-06-03,-0.009269915581290422,-0.09156845253983936,-0.002981996119635344
2019-06-04,-0.009269915581290422,-0.07246879027594533,-0.002981996119635344
2019-06-05,-0.009269915581290422,-0.06933981969485858,-0.002981996119635344
2019-06-06,-0.009269915581290422,-0.058892924846785655,-0.002981996119635344
2019-06-07,-0.009269915581290422,-0.045666015577959684,-0.002981996119635344
2019-06-10,-0.009269915581290422,-0.0387361993422739,-0.002981996119635344
2019-06-11,-0.009269915581290422,-0.038255745083030424,-0.002981996119635344
2019-06-12,-0.009269915581290422,-0.04297008311005801,-0.002981996119635344
2019-06-13,-0.009269915581290422,-0.03918807636017618,-0.002981996119635344
2019-06-14,-0.005971543482053643,-0.039178994864008,-0.002981996119635344
2019-06-17,0.0,-0.03323651542873318,0.0
2019-06-18,0.0,-0.02309968335930279,0.0
2019-06-19,-0.0031289347867866635,-0.0198747100969926,-0.005545355447751921
2019-06-20,0.0,-0.012170250654072068,0.0
2019-06-21,0.0,-0.008160452740529234,0.0
2019-06-24,-0.000807549179724365,-0.007397356335073324,-0.009525208635857707
2019-06-25,-0.008839796592243654,-0.017985456770271746,-0.018277860519006484
2019-06-26,-0.004294152676350915,-0.019418530645551213,-0.014030260799392402
2019-06-27,-0.0035262194224411347,-0.016552984610801458,-0.02407010842849333
2019-06-28,0.0,-0.014069623150604449,-0.013643982423037881
2019-07-01,0.0,-0.00800213649070236,-0.014544700371687647
2019-07-02,-0.004503783546516038,-0.00736706545195287,-0.014791064196594705
2019-07-03,-0.004213837403445608,-0.00044600092851343476,-0.014791064196594705
2019-07-05,0.0,-0.003519778373193616,-0.014791064196594705
2019-07-08,-0.010341512483888593,-0.007676383040438717,-0.014791064196594705
2019-07-09,-0.0036267519479949994,-0.006874934011094069,-0.014791064196594705
2019-07-10,-0.009392963191390602,0.0,-0.014791064196594705
2019-07-11,0.0,0.0,-0.012985121314118442
2019-07-12,0.0,0.0,-0.010062407377791627
2019-07-15,-0.006261470930547519,0.0,-0.01098914235723436
2019-07-16,-0.0008234977651155884,-0.005333615928537316,-0.01467035345928469
2019-07-17,-0.004280695763879017,-0.006925988444330566,-0.01374535123064502
2019-07-18,-0.006178221554542174,-0.009047369710357356,-0.02071932211151639
2019-07-19,-0.012932717783153524,-0.016689039538902772,-0.02689029725486647
2019-07-22,-0.011537345345517869,-0.012739174831051137,-0.028361157102285373
2019-07-23,-0.0011457825579026526,-0.001392230364867908,-0.026973795810681156
2019-07-24,0.0,0.0,-0.021648619228729626
2019-07-25,-0.008872772211680036,-0.008652503289582225,-0.028684485101026058
2019-07-26,-0.0008953558916464655,0.0,-0.02892731397975079
2019-07-29,-0.005826852009496175,-0.0034588129358384956,-0.02892731397975079
2019-07-30,-0.006376342570980076,-0.011191839981697926,-0.02892731397975079
2019-07-31,-0.007629557920039054,-0.027903389392681444,-0.02892731397975079
2019-08-01,-0.00787765053055911,-0.0359775068776097,-0.02892731397975079
2019-08-02,-0.00787765053055911,-0.04219371901447677,-0.02892731397975079
2019-08-05,-0.00787765053055911,-0.06866044308214403,-0.02892731397975079
2019-08-06,-0.00787765053055911,-0.0590521078443762,-0.02892731397975079
2019-08-07,-0.00787765053055911,-0.05820548131645564,-0.02892731397975079
2019-08-08,-0.00787765053055911,-0.039106885183638584,-0.02892731397975079
2019-08-09,-0.00787765053055911,-0.04880498048282944,-0.02892731397975079
2019-08-12,-0.00787765053055911,-0.06042193584390232,-0.02892731397975079
2019-08-13,0.0,-0.04706221113172959,-0.02892731397975079
2019-08-14,-0.0002500000000000835,-0.07611554625876171,-0.02892731397975079
2019-08-15,-0.0002500000000000835,-0.0736267182059368,-0.02892731397975079
2019-08-16,-0.0002500000000000835,-0.059863506409241984,-0.02892731397975079
2019-08-19,-0.0002500000000000835,-0.043737037462962425,-0.02892731397975079
2019-08-20,-0.0002500000000000835,-0.05619711211845446,-0.02892731397975079
2019-08-21,-0.0002500000000000835,-0.04854082770066481,-0.02892731397975079
2019-08-22,-0.0002500000000000835,-0.05207017938719716,-0.02892731397975079
2019-08-23,-0.0002500000000000835,-0.07701584644836068,-0.02892731397975079
2019-08-26,-0.0002500000000000835,-0.06654705234245795,-0.02892731397975079
2019-08-27,-0.0002500000000000835,-0.07176393626970123,-0.02892731397975079
2019-08-28,-0.0002500000000000835,-0.06636722081711233,-0.02892731397975079
